redemption_option,date,coupon_stake,money_coupon,nominal,redemption_price,currency,isin
-,27.06.2025,9%,22.44,-,-,RUB,RU000A1008P1
-,26.09.2025,9%,22.44,-,-,RUB,RU000A1008P1
-,26.12.2025,9%,22.44,-,-,RUB,RU000A1008P1
-,27.03.2026,9%,22.44,-,-,RUB,RU000A1008P1
-,26.06.2026,9%,22.44,-,-,RUB,RU000A1008P1
-,25.09.2026,9%,22.44,-,-,RUB,RU000A1008P1
-,25.12.2026,9%,22.44,-,-,RUB,RU000A1008P1
-,26.03.2027,9%,22.44,-,-,RUB,RU000A1008P1
-,25.06.2027,9%,22.44,-,-,RUB,RU000A1008P1
-,24.09.2027,9%,22.44,-,-,RUB,RU000A1008P1
-,24.12.2027,9%,22.44,-,-,RUB,RU000A1008P1
-,24.03.2028,9%,22.44,-,-,RUB,RU000A1008P1
-,23.06.2028,9%,22.44,-,-,RUB,RU000A1008P1
-,22.09.2028,9%,22.44,-,-,RUB,RU000A1008P1
-,22.12.2028,9%,22.44,-,-,RUB,RU000A1008P1
MAT,23.03.2029,9%,22.44,1000,-,RUB,RU000A1008P1
-,06.03.2023,8.85%,44.13,-,-,RUB,RU000A1055Q0
-,04.09.2023,8.85%,44.13,-,-,RUB,RU000A1055Q0
-,04.03.2024,8.85%,44.13,-,-,RUB,RU000A1055Q0
-,02.09.2024,8.85%,44.13,-,-,RUB,RU000A1055Q0
-,03.03.2025,8.85%,44.13,-,-,RUB,RU000A1055Q0
MAT,01.09.2025,8.85%,44.13,1000,-,RUB,RU000A1055Q0
-,28.02.2021,5.85%,16.19,117.95,-,RUB,RU000A102D46
-,28.05.2021,5.85%,12.58,82.36,-,RUB,RU000A102D46
-,28.08.2021,5.85%,11.79,64.02,-,RUB,RU000A102D46
-,28.11.2021,5.85%,10.85,56.61,-,RUB,RU000A102D46
-,28.02.2022,5.85%,10.01,47.26,-,RUB,RU000A102D46
-,28.05.2022,5.85%,9.01,33.6,-,RUB,RU000A102D46
-,28.08.2022,5.85%,8.82,24.92,-,RUB,RU000A102D46
-,28.11.2022,5.85%,8.45,29.46,-,RUB,RU000A102D46
-,28.02.2023,5.85%,8.02,25.71,-,RUB,RU000A102D46
-,28.05.2023,5.85%,7.39,30.14,-,RUB,RU000A102D46
-,28.08.2023,5.85%,7.2,25.62,-,RUB,RU000A102D46
-,18.09.2023,-,-,-,-,-,RU000A102D46
-,28.11.2023,5.85%,6.82,24.61,-,RUB,RU000A102D46
-,28.02.2024,5.85%,6.45,22.28,-,RUB,RU000A102D46
-,28.05.2024,5.85%,5.99,17.61,-,RUB,RU000A102D46
-,28.08.2024,5.85%,5.87,17.7,-,RUB,RU000A102D46
-,28.11.2024,5.85%,5.61,19,-,RUB,RU000A102D46
-,28.02.2025,5.85%,5.33,-,-,RUB,RU000A102D46
-,28.05.2025,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2025,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2025,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2026,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2026,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2026,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2026,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2027,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2027,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2027,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2027,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2028,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2028,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2028,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2028,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2029,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2029,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2029,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2029,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2030,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2030,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2030,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2030,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2031,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2031,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2031,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2031,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2032,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2032,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2032,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2032,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2033,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2033,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2033,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2033,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2034,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2034,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2034,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2034,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2035,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2035,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2035,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2035,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2036,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2036,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2036,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2036,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2037,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2037,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2037,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2037,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2038,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2038,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2038,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2038,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2039,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2039,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2039,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2039,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2040,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2040,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2040,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2040,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2041,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2041,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2041,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2041,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2042,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2042,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2042,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2042,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2043,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2043,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2043,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2043,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2044,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2044,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2044,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2044,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2045,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2045,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2045,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2045,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2046,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2046,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2046,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2046,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2047,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2047,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2047,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2047,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2048,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2048,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2048,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2048,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2049,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2049,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2049,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2049,5.85%,-,-,-,RUB,RU000A102D46
-,28.02.2050,5.85%,-,-,-,RUB,RU000A102D46
-,28.05.2050,5.85%,-,-,-,RUB,RU000A102D46
-,28.08.2050,5.85%,-,-,-,RUB,RU000A102D46
-,28.11.2050,5.85%,-,-,-,RUB,RU000A102D46
MAT,28.02.2051,5.85%,-,-,-,RUB,RU000A102D46
-,29.06.2022,0.01%,0.05,-,-,RUB,RU000A104578
-,28.12.2022,0.01%,0.05,-,-,RUB,RU000A104578
-,28.06.2023,0.01%,0.05,-,-,RUB,RU000A104578
-,27.12.2023,0.01%,0.05,-,-,RUB,RU000A104578
-,26.06.2024,0.01%,0.05,-,-,RUB,RU000A104578
MAT,03.01.2025,0.01%,0.05,1000,-,RUB,RU000A104578
-,25.01.2023,16.5%,13.56,-,-,RUB,RU000A105P64
-,24.02.2023,16.5%,13.56,-,-,RUB,RU000A105P64
-,26.03.2023,16.5%,13.56,-,-,RUB,RU000A105P64
-,25.04.2023,16.5%,13.56,-,-,RUB,RU000A105P64
-,25.05.2023,16.5%,13.56,-,-,RUB,RU000A105P64
-,24.06.2023,16.5%,13.56,-,-,RUB,RU000A105P64
-,24.07.2023,16.5%,13.56,-,-,RUB,RU000A105P64
-,23.08.2023,16.5%,13.56,-,-,RUB,RU000A105P64
-,22.09.2023,16.5%,13.56,-,-,RUB,RU000A105P64
-,22.10.2023,16.5%,13.56,-,-,RUB,RU000A105P64
-,21.11.2023,16.5%,13.56,-,-,RUB,RU000A105P64
-,21.12.2023,16.5%,13.56,-,-,RUB,RU000A105P64
-,20.01.2024,16.5%,13.56,100,-,RUB,RU000A105P64
-,19.02.2024,16.5%,12.21,-,-,RUB,RU000A105P64
-,20.03.2024,16.5%,12.21,-,-,RUB,RU000A105P64
-,19.04.2024,16.5%,12.21,100,-,RUB,RU000A105P64
-,19.05.2024,16.5%,10.85,-,-,RUB,RU000A105P64
-,18.06.2024,16.5%,10.85,-,-,RUB,RU000A105P64
-,18.07.2024,16.5%,10.85,100,-,RUB,RU000A105P64
-,17.08.2024,16.5%,9.49,-,-,RUB,RU000A105P64
-,16.09.2024,16.5%,9.49,-,-,RUB,RU000A105P64
-,16.10.2024,16.5%,9.49,100,-,RUB,RU000A105P64
-,15.11.2024,16.5%,8.14,-,-,RUB,RU000A105P64
-,15.12.2024,16.5%,8.14,-,-,RUB,RU000A105P64
-,14.01.2025,16.5%,8.14,100,-,RUB,RU000A105P64
-,13.02.2025,16.5%,6.78,-,-,RUB,RU000A105P64
-,15.03.2025,16.5%,6.78,-,-,RUB,RU000A105P64
-,14.04.2025,16.5%,6.78,100,-,RUB,RU000A105P64
-,14.05.2025,16.5%,5.42,-,-,RUB,RU000A105P64
-,13.06.2025,16.5%,5.42,-,-,RUB,RU000A105P64
-,13.07.2025,16.5%,5.42,100,-,RUB,RU000A105P64
-,12.08.2025,16.5%,4.07,-,-,RUB,RU000A105P64
-,11.09.2025,16.5%,4.07,-,-,RUB,RU000A105P64
-,11.10.2025,16.5%,4.07,100,-,RUB,RU000A105P64
-,10.11.2025,16.5%,2.71,-,-,RUB,RU000A105P64
MAT,10.12.2025,16.5%,2.71,200,-,RUB,RU000A105P64
-,18.08.2024,18.25%,15,-,-,RUB,RU000A1090A1
-,17.09.2024,18.25%,15,-,-,RUB,RU000A1090A1
-,17.10.2024,18.25%,15,-,-,RUB,RU000A1090A1
-,16.11.2024,18.25%,15,-,-,RUB,RU000A1090A1
-,16.12.2024,18.25%,15,-,-,RUB,RU000A1090A1
-,15.01.2025,18.25%,15,-,-,RUB,RU000A1090A1
-,14.02.2025,18.25%,15,-,-,RUB,RU000A1090A1
-,16.03.2025,18.25%,15,-,-,RUB,RU000A1090A1
-,15.04.2025,18.25%,15,-,-,RUB,RU000A1090A1
-,15.05.2025,18.25%,15,-,-,RUB,RU000A1090A1
-,14.06.2025,18.25%,15,-,-,RUB,RU000A1090A1
-,14.07.2025,18.25%,15,40,-,RUB,RU000A1090A1
-,13.08.2025,18.25%,14.4,40,-,RUB,RU000A1090A1
-,12.09.2025,18.25%,13.8,40,-,RUB,RU000A1090A1
-,12.10.2025,18.25%,13.2,40,-,RUB,RU000A1090A1
-,11.11.2025,18.25%,12.6,40,-,RUB,RU000A1090A1
-,11.12.2025,18.25%,12,40,-,RUB,RU000A1090A1
-,10.01.2026,18.25%,11.4,40,-,RUB,RU000A1090A1
-,09.02.2026,18.25%,10.8,40,-,RUB,RU000A1090A1
-,11.03.2026,18.25%,10.2,40,-,RUB,RU000A1090A1
-,10.04.2026,18.25%,9.6,40,-,RUB,RU000A1090A1
-,10.05.2026,18.25%,9,40,-,RUB,RU000A1090A1
-,09.06.2026,18.25%,8.4,40,-,RUB,RU000A1090A1
-,09.07.2026,18.25%,7.8,40,-,RUB,RU000A1090A1
-,08.08.2026,18.25%,7.2,40,-,RUB,RU000A1090A1
-,07.09.2026,18.25%,6.6,40,-,RUB,RU000A1090A1
-,07.10.2026,18.25%,6,40,-,RUB,RU000A1090A1
-,06.11.2026,18.25%,5.4,40,-,RUB,RU000A1090A1
-,06.12.2026,18.25%,4.8,40,-,RUB,RU000A1090A1
-,05.01.2027,18.25%,4.2,40,-,RUB,RU000A1090A1
-,04.02.2027,18.25%,3.6,40,-,RUB,RU000A1090A1
-,06.03.2027,18.25%,3,40,-,RUB,RU000A1090A1
-,05.04.2027,18.25%,2.4,40,-,RUB,RU000A1090A1
-,05.05.2027,18.25%,1.8,40,-,RUB,RU000A1090A1
-,04.06.2027,18.25%,1.2,40,-,RUB,RU000A1090A1
MAT,04.07.2027,18.25%,0.6,40,-,RUB,RU000A1090A1
-,21.04.2021,5.9%,29.42,-,-,RUB,RU000A1029A9
-,20.10.2021,5.9%,29.42,-,-,RUB,RU000A1029A9
-,20.04.2022,5.9%,29.42,-,-,RUB,RU000A1029A9
-,19.10.2022,5.9%,29.42,250,-,RUB,RU000A1029A9
-,19.04.2023,5.9%,22.06,-,-,RUB,RU000A1029A9
-,18.10.2023,5.9%,22.06,250,-,RUB,RU000A1029A9
-,17.04.2024,5.9%,14.71,-,-,RUB,RU000A1029A9
-,16.10.2024,5.9%,14.71,250,-,RUB,RU000A1029A9
-,16.04.2025,5.9%,7.35,-,-,RUB,RU000A1029A9
MAT,15.10.2025,5.9%,7.35,250,-,RUB,RU000A1029A9
-,22.01.2022,9.03%,14.84,-,-,RUB,RU000A1043E2
-,23.04.2022,9.03%,22.51,-,-,RUB,RU000A1043E2
-,23.07.2022,9.03%,22.51,-,-,RUB,RU000A1043E2
-,22.10.2022,9.03%,22.51,-,-,RUB,RU000A1043E2
-,21.01.2023,9.03%,22.51,-,-,RUB,RU000A1043E2
-,22.04.2023,9.03%,22.51,-,-,RUB,RU000A1043E2
-,22.07.2023,9.03%,22.51,-,-,RUB,RU000A1043E2
-,21.10.2023,9.03%,22.51,-,-,RUB,RU000A1043E2
-,20.01.2024,9.03%,22.51,-,-,RUB,RU000A1043E2
-,20.04.2024,9.03%,22.51,-,-,RUB,RU000A1043E2
-,20.07.2024,9.03%,22.51,-,-,RUB,RU000A1043E2
-,19.10.2024,9.03%,22.51,-,-,RUB,RU000A1043E2
-,18.01.2025,9.03%,22.51,-,-,RUB,RU000A1043E2
-,19.04.2025,9.03%,22.51,-,-,RUB,RU000A1043E2
-,19.07.2025,9.03%,22.51,100,-,RUB,RU000A1043E2
-,18.10.2025,9.03%,20.26,100,-,RUB,RU000A1043E2
-,17.01.2026,9.03%,18.01,-,-,RUB,RU000A1043E2
-,18.04.2026,9.03%,18.01,-,-,RUB,RU000A1043E2
-,18.07.2026,9.03%,18.01,100,-,RUB,RU000A1043E2
-,17.10.2026,9.03%,15.76,100,-,RUB,RU000A1043E2
-,16.01.2027,9.03%,13.51,-,-,RUB,RU000A1043E2
-,17.04.2027,9.03%,13.51,-,-,RUB,RU000A1043E2
-,17.07.2027,9.03%,13.51,100,-,RUB,RU000A1043E2
-,16.10.2027,9.03%,11.26,100,-,RUB,RU000A1043E2
-,15.01.2028,9.03%,9.01,-,-,RUB,RU000A1043E2
-,15.04.2028,9.03%,9.01,-,-,RUB,RU000A1043E2
-,15.07.2028,9.03%,9.01,200,-,RUB,RU000A1043E2
MAT,14.11.2028,9.03%,6.04,200,-,RUB,RU000A1043E2
PUT,09.07.2024,-,-,-,-,-,RU000A101ZR3
PUT,05.11.2024,-,-,-,-,-,RU000A101ZR3
MAT,25.08.2025,0.01%,0.5,1000,-,RUB,RU000A101ZR3
-,07.11.2024,0.01%,0.06,-,-,RUB,RU000A108413
-,06.12.2024,0.01%,0.01,-,-,RUB,RU000A108413
-,09.01.2025,0.01%,0.01,-,-,RUB,RU000A108413
-,07.02.2025,0.01%,0.01,-,-,RUB,RU000A108413
-,11.03.2025,0.01%,0.01,-,-,RUB,RU000A108413
-,07.04.2025,0.01%,0.01,-,-,RUB,RU000A108413
-,08.05.2025,0.01%,0.01,-,-,RUB,RU000A108413
-,06.06.2025,0.01%,0.01,-,-,RUB,RU000A108413
-,08.07.2025,0.01%,0.01,-,-,RUB,RU000A108413
-,07.08.2025,0.01%,0.01,-,-,RUB,RU000A108413
-,05.09.2025,0.01%,0.01,-,-,RUB,RU000A108413
-,08.10.2025,0.01%,0.01,-,-,RUB,RU000A108413
-,07.11.2025,0.01%,0.01,-,-,RUB,RU000A108413
-,08.12.2025,0.01%,0.01,-,-,RUB,RU000A108413
-,09.01.2026,0.01%,0.01,-,-,RUB,RU000A108413
-,06.02.2026,0.01%,0.01,-,-,RUB,RU000A108413
-,11.03.2026,0.01%,0.01,-,-,RUB,RU000A108413
-,07.04.2026,0.01%,0.01,-,-,RUB,RU000A108413
-,08.05.2026,0.01%,0.01,-,-,RUB,RU000A108413
-,05.06.2026,0.01%,0.01,-,-,RUB,RU000A108413
-,08.07.2026,0.01%,0.01,-,-,RUB,RU000A108413
-,07.08.2026,0.01%,0.01,-,-,RUB,RU000A108413
-,07.09.2026,0.01%,0.01,-,-,RUB,RU000A108413
-,08.10.2026,0.01%,0.01,-,-,RUB,RU000A108413
-,06.11.2026,0.01%,0.01,-,-,RUB,RU000A108413
-,08.12.2026,0.01%,0.01,-,-,RUB,RU000A108413
-,11.01.2027,0.01%,0.01,-,-,RUB,RU000A108413
-,05.02.2027,0.01%,0.01,-,-,RUB,RU000A108413
-,11.03.2027,0.01%,0.01,-,-,RUB,RU000A108413
-,07.04.2027,0.01%,0.01,-,-,RUB,RU000A108413
-,07.05.2027,0.01%,0.01,-,-,RUB,RU000A108413
-,07.06.2027,0.01%,0.01,-,-,RUB,RU000A108413
-,08.07.2027,0.01%,0.01,-,-,RUB,RU000A108413
-,06.08.2027,0.01%,0.01,-,-,RUB,RU000A108413
-,07.09.2027,0.01%,0.01,-,-,RUB,RU000A108413
-,08.10.2027,0.01%,0.01,-,-,RUB,RU000A108413
-,05.11.2027,0.01%,0.01,-,-,RUB,RU000A108413
-,08.12.2027,0.01%,0.01,-,-,RUB,RU000A108413
-,10.01.2028,0.01%,0.01,-,-,RUB,RU000A108413
-,07.02.2028,0.01%,0.01,-,-,RUB,RU000A108413
-,10.03.2028,0.01%,0.01,-,-,RUB,RU000A108413
-,07.04.2028,0.01%,0.01,-,-,RUB,RU000A108413
-,08.05.2028,0.01%,0.01,-,-,RUB,RU000A108413
-,07.06.2028,0.01%,0.01,-,-,RUB,RU000A108413
-,07.07.2028,0.01%,0.01,-,-,RUB,RU000A108413
-,07.08.2028,0.01%,0.01,-,-,RUB,RU000A108413
-,07.09.2028,0.01%,0.01,-,-,RUB,RU000A108413
-,06.10.2028,0.01%,0.01,-,-,RUB,RU000A108413
-,07.11.2028,0.01%,0.01,-,-,RUB,RU000A108413
-,08.12.2028,0.01%,0.01,-,-,RUB,RU000A108413
-,09.01.2029,0.01%,0.01,-,-,RUB,RU000A108413
-,07.02.2029,0.01%,0.01,-,-,RUB,RU000A108413
-,09.03.2029,0.01%,0.01,-,-,RUB,RU000A108413
-,06.04.2029,0.01%,0.01,-,-,RUB,RU000A108413
MAT,30.04.2029,0.01%,0.01,1000,-,RUB,RU000A108413
-,18.03.2023,19.5%,16.03,-,-,RUB,RU000A105UZ8
-,17.04.2023,19.5%,16.03,-,-,RUB,RU000A105UZ8
-,17.05.2023,19.5%,16.03,-,-,RUB,RU000A105UZ8
-,16.06.2023,19.5%,16.03,-,-,RUB,RU000A105UZ8
-,16.07.2023,19.5%,16.03,-,-,RUB,RU000A105UZ8
-,15.08.2023,19.5%,16.03,-,-,RUB,RU000A105UZ8
-,14.09.2023,19.5%,16.03,-,-,RUB,RU000A105UZ8
-,14.10.2023,19.5%,16.03,-,-,RUB,RU000A105UZ8
-,13.11.2023,19.5%,16.03,-,-,RUB,RU000A105UZ8
-,13.12.2023,19.5%,16.03,-,-,RUB,RU000A105UZ8
-,12.01.2024,19.5%,16.03,-,-,RUB,RU000A105UZ8
-,11.02.2024,19.5%,16.03,-,-,RUB,RU000A105UZ8
-,12.03.2024,19.5%,16.03,41.6,-,RUB,RU000A105UZ8
-,11.04.2024,19.5%,15.36,41.6,-,RUB,RU000A105UZ8
-,11.05.2024,19.5%,14.69,41.6,-,RUB,RU000A105UZ8
-,10.06.2024,19.5%,14.03,41.6,-,RUB,RU000A105UZ8
-,10.07.2024,19.5%,13.36,41.6,-,RUB,RU000A105UZ8
-,09.08.2024,19.5%,12.69,41.6,-,RUB,RU000A105UZ8
-,08.09.2024,19.5%,12.03,41.6,-,RUB,RU000A105UZ8
-,08.10.2024,19.5%,11.36,41.6,-,RUB,RU000A105UZ8
-,07.11.2024,19.5%,10.69,41.6,-,RUB,RU000A105UZ8
-,07.12.2024,19.5%,10.03,41.6,-,RUB,RU000A105UZ8
-,06.01.2025,19.5%,9.36,41.6,-,RUB,RU000A105UZ8
-,05.02.2025,19.5%,8.69,41.6,-,RUB,RU000A105UZ8
-,07.03.2025,19.5%,8.03,41.6,-,RUB,RU000A105UZ8
-,06.04.2025,19.5%,7.36,41.6,-,RUB,RU000A105UZ8
-,06.05.2025,19.5%,6.69,41.6,-,RUB,RU000A105UZ8
-,05.06.2025,19.5%,6.03,41.6,-,RUB,RU000A105UZ8
-,05.07.2025,19.5%,5.36,41.6,-,RUB,RU000A105UZ8
-,04.08.2025,19.5%,4.69,41.6,-,RUB,RU000A105UZ8
-,03.09.2025,19.5%,4.03,41.6,-,RUB,RU000A105UZ8
-,03.10.2025,19.5%,3.36,41.6,-,RUB,RU000A105UZ8
-,02.11.2025,19.5%,2.69,41.6,-,RUB,RU000A105UZ8
-,02.12.2025,19.5%,2.03,41.6,-,RUB,RU000A105UZ8
-,01.01.2026,19.5%,1.36,41.6,-,RUB,RU000A105UZ8
MAT,31.01.2026,19.5%,0.69,43.2,-,RUB,RU000A105UZ8
-,22.11.2024,23%,18.9,-,-,RUB,RU000A109UE5
-,22.12.2024,23%,18.9,-,-,RUB,RU000A109UE5
-,21.01.2025,23%,18.9,-,-,RUB,RU000A109UE5
-,20.02.2025,23%,18.9,-,-,RUB,RU000A109UE5
-,22.03.2025,23%,18.9,-,-,RUB,RU000A109UE5
-,21.04.2025,23%,18.9,-,-,RUB,RU000A109UE5
-,21.05.2025,23%,18.9,-,-,RUB,RU000A109UE5
-,20.06.2025,23%,18.9,-,-,RUB,RU000A109UE5
-,20.07.2025,23%,18.9,-,-,RUB,RU000A109UE5
-,19.08.2025,23%,18.9,-,-,RUB,RU000A109UE5
-,18.09.2025,23%,18.9,-,-,RUB,RU000A109UE5
-,18.10.2025,23%,18.9,-,-,RUB,RU000A109UE5
-,17.11.2025,23%,18.9,-,-,RUB,RU000A109UE5
-,17.12.2025,23%,18.9,-,-,RUB,RU000A109UE5
-,16.01.2026,23%,18.9,-,-,RUB,RU000A109UE5
-,15.02.2026,23%,18.9,-,-,RUB,RU000A109UE5
-,17.03.2026,23%,18.9,-,-,RUB,RU000A109UE5
-,16.04.2026,23%,18.9,-,-,RUB,RU000A109UE5
-,16.05.2026,23%,18.9,-,-,RUB,RU000A109UE5
-,15.06.2026,23%,18.9,-,-,RUB,RU000A109UE5
-,15.07.2026,23%,18.9,-,-,RUB,RU000A109UE5
-,14.08.2026,23%,18.9,-,-,RUB,RU000A109UE5
-,13.09.2026,23%,18.9,-,-,RUB,RU000A109UE5
-,13.10.2026,23%,18.9,-,-,RUB,RU000A109UE5
-,12.11.2026,23%,18.9,-,-,RUB,RU000A109UE5
-,12.12.2026,23%,18.9,-,-,RUB,RU000A109UE5
-,11.01.2027,23%,18.9,-,-,RUB,RU000A109UE5
-,10.02.2027,23%,18.9,-,-,RUB,RU000A109UE5
-,12.03.2027,23%,18.9,-,-,RUB,RU000A109UE5
-,11.04.2027,23%,18.9,-,-,RUB,RU000A109UE5
-,11.05.2027,23%,18.9,-,-,RUB,RU000A109UE5
-,10.06.2027,23%,18.9,-,-,RUB,RU000A109UE5
-,10.07.2027,23%,18.9,-,-,RUB,RU000A109UE5
-,09.08.2027,23%,18.9,-,-,RUB,RU000A109UE5
-,08.09.2027,23%,18.9,-,-,RUB,RU000A109UE5
MAT,08.10.2027,23%,18.9,1000,-,RUB,RU000A109UE5
-,04.09.2024,0.01%,0.06,-,-,RUB,RU000A107P88
-,04.10.2024,0.01%,0.01,-,-,RUB,RU000A107P88
-,05.11.2024,0.01%,0.01,-,-,RUB,RU000A107P88
-,05.12.2024,0.01%,0.01,-,-,RUB,RU000A107P88
-,09.01.2025,0.01%,0.01,-,-,RUB,RU000A107P88
-,04.02.2025,0.01%,0.01,-,-,RUB,RU000A107P88
-,07.03.2025,0.01%,0.01,-,-,RUB,RU000A107P88
-,04.04.2025,0.01%,0.01,-,-,RUB,RU000A107P88
-,05.05.2025,0.01%,0.01,-,-,RUB,RU000A107P88
-,04.06.2025,0.01%,0.01,-,-,RUB,RU000A107P88
-,04.07.2025,0.01%,0.01,-,-,RUB,RU000A107P88
-,04.08.2025,0.01%,0.01,-,-,RUB,RU000A107P88
-,04.09.2025,0.01%,0.01,-,-,RUB,RU000A107P88
-,03.10.2025,0.01%,0.01,-,-,RUB,RU000A107P88
-,05.11.2025,0.01%,0.01,-,-,RUB,RU000A107P88
-,05.12.2025,0.01%,0.01,-,-,RUB,RU000A107P88
-,09.01.2026,0.01%,0.01,-,-,RUB,RU000A107P88
-,04.02.2026,0.01%,0.01,-,-,RUB,RU000A107P88
-,06.03.2026,0.01%,0.01,-,-,RUB,RU000A107P88
-,03.04.2026,0.01%,0.01,-,-,RUB,RU000A107P88
-,05.05.2026,0.01%,0.01,-,-,RUB,RU000A107P88
-,04.06.2026,0.01%,0.01,-,-,RUB,RU000A107P88
-,03.07.2026,0.01%,0.01,-,-,RUB,RU000A107P88
